Name,Type,Size,Armor,Hit Points,Move Burrow,Move Climb,Move Fly,Move Swim,Move Walk,Stat Str,Stat Dex,Stat Con,Stat Int,Stat Wis,Stat Cha,Save Str,Save Dex,Save Con,Save Int,Save Wis,Save Cha,Blind Sight,Dark Vision,Tremorsense,True Sight,Immune Acid,Immune Bludgeoning,Immune Cold,Immune Fire,Immune Force,Immune Lightning,Immune Necrotic,Immune Piercing,Immune Poison,Immune Psychic,Immune Radiant,Immune Slashing,Immune Thunder,Resist Acid,Resist Bludgeoning,Resist Cold,Resist Fire,Resist Force,Resist Lightning,Resist Necrotic,Resist Piercing,Resist Poison,Resist Psychic,Resist Radiant,Resist Slashing,Resist Thunder,Cause Blinded,Cause Charmed,Cause Deafened,Cause Frightened,Cause Grappled,Cause Incapacitated,Cause Invisible,Cause Paralyzed,Cause Petrified,Cause Poisoned,Cause Prone,Cause Restrained,Cause Stunned,Cause Unconscious,Multiattack,Spellcasting,Damage Tags,Spellcasting Tags,Trait Tags,Elo Rank
Skulk,monstrosity,2,14,18,0,0,0,0,30,6,19,10,10,7,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"N,S",,,111
Skull Lord,undead,2,18,112,0,0,0,0,30,14,16,17,16,15,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"B,N",O,"Legendary Resistances,Unusual Nature",2709
Slithering Tracker,ooze,2,14,39,0,30,0,30,30,16,19,15,10,14,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"B,N",,"False Appearance,Spider Climb",2047
Spawn of Kyuss,undead,2,10,76,0,0,0,0,30,16,11,18,5,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"N,P,S",,"Regeneration,Unusual Nature",2247
Spirit Troll,giant,3,17,130,0,0,0,0,30,1,17,13,8,9,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"O,Y",,"Incorporeal Movement,Regeneration",3233
Spring Eladrin,fey,2,19,165,0,0,0,0,30,14,16,16,18,11,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,"P,S,Y",O,Magic Resistance,2455
Star Spawn Grue,aberration,1,11,17,0,0,0,0,30,6,13,10,9,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,,-335
Star Spawn Hulk,aberration,3,16,136,0,0,0,0,30,20,8,21,7,12,9,0,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,"B,Y",,,2597
Star Spawn Larva Mage,aberration,2,16,168,0,0,0,0,30,17,12,23,18,12,16,0,6,0,0,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,"B,N,O",O,,3277
Star Spawn Mangler,aberration,2,14,71,0,40,0,0,40,8,18,12,11,12,7,0,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"S,Y",,Ambusher,1676
Star Spawn Seer,aberration,2,17,153,0,0,0,0,30,14,12,18,22,19,16,0,6,0,11,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"B,O,Y",,,3683
Steel Predator,construct,3,20,207,0,0,0,0,40,24,17,22,4,14,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"L,O,T",O,"Magic Resistance,Unusual Nature",3988
Stegosaurus,beast,4,13,76,0,0,0,0,40,20,9,17,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,,2113
Stench Kow,fiend,3,10,15,0,0,0,0,30,18,10,14,2,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,P,,,-30
Stone Cursed,construct,2,17,19,0,0,0,0,10,16,5,14,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,S,,"False Appearance,Unusual Nature",417
Stone Giant Dreamwalker,giant,4,18,161,0,0,0,0,40,23,14,21,10,8,12,0,6,9,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,B,,,3399
Storm Giant Quintessent,giant,4,12,230,0,0,50,50,50,29,14,20,17,20,19,14,0,10,0,10,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"L,O,T",,"Amphibious,Legendary Resistances",4399
Summer Eladrin,fey,2,19,165,0,0,0,0,50,19,21,16,14,12,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"F,P,S",,Magic Resistance,3302
Swarm of Cranium Rats,aberration,2,12,76,0,0,0,0,30,9,14,10,15,11,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"P,Y",P,,1120
Swarm of Rot Grubs,beast,2,8,22,0,5,0,0,5,2,7,10,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"I,P",,,-404
Swashbuckler,humanoid,2,17,66,0,0,0,0,30,12,18,12,14,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P,,,1235
Sword Wraith Commander,undead,2,18,127,0,0,0,0,30,18,14,18,11,12,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"N,P,S",,"Turn Resistance,Unusual Nature",2249
Sword Wraith Warrior,undead,2,16,45,0,0,0,0,30,18,12,17,6,9,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P,S",,Unusual Nature,1176
Tanarukk,fiend,2,14,95,0,0,0,0,30,18,13,20,9,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,Magic Resistance,2083
Titivilus,fiend,2,20,150,0,0,60,0,40,19,22,17,24,22,26,0,11,8,0,11,13,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,"N,O",O,"Legendary Resistances,Magic Resistance,Regeneration",3341
Tlincalli,monstrosity,3,15,85,0,0,0,0,40,16,13,16,8,12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,"I,P,S",,,2175
Tortle,humanoid,2,17,22,0,0,0,0,30,15,10,12,11,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P,S",,Hold Breath,267
Tortle Druid,humanoid,2,17,33,0,0,0,0,30,14,10,12,11,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,S,O,Hold Breath,500
Trapper,monstrosity,3,13,68,0,20,0,0,20,17,10,17,2,13,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"A,B",,"False Appearance,Spider Climb",2081
Ulitharid,aberration,3,15,127,0,0,0,0,30,15,12,15,21,19,21,0,0,0,9,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,"P,Y",P,Magic Resistance,3996
Vampiric Mist,undead,2,13,30,0,0,30,0,0,6,16,16,6,12,7,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N,R",,"Sunlight Sensitivity,Unusual Nature",1289
Vargouille,fiend,0,12,18,0,0,40,0,5,6,14,14,4,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"I,P",,,0
Vegepygmy,plant,1,13,13,0,0,0,0,30,7,14,13,6,11,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B,S",,Regeneration,77
Vegepygmy Chief,plant,1,14,33,0,0,0,0,30,14,14,14,7,12,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"I,P,S",,Regeneration,1418
Velociraptor,beast,0,13,10,0,0,0,0,30,6,14,13,4,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,Pack Tactics,-176
Venom Troll,giant,3,15,94,0,0,0,0,30,18,13,20,7,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"I,P,S",,Regeneration,3011
War Priest,humanoid,2,18,117,0,0,0,0,30,16,10,14,11,17,13,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,"B,R",O,,2924
Warlock of the Archfey,humanoid,2,16,67,0,0,0,0,30,9,16,11,11,12,18,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,"P,Y",CL,,494
Warlock of the Fiend,humanoid,2,16,78,0,0,0,0,30,10,16,15,12,12,18,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"B,F,N",CL,,2342
Warlock of the Great Old One,humanoid,2,16,91,0,0,0,0,30,9,16,15,12,12,18,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,"P,Y",CL,,1483
Warlord,humanoid,2,18,229,0,0,0,0,30,20,16,18,12,12,18,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,,2583
Wastrilith,fiend,3,18,157,0,0,0,80,30,19,18,21,19,12,14,9,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"A,I,P,S",,"Amphibious,Magic Resistance",3725
Water Elemental Myrmidon,elemental,2,18,127,0,0,0,40,40,18,14,15,8,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"C,O",,,2232
White Abishai,fiend,2,15,68,0,0,40,0,30,16,11,18,11,12,13,6,0,7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"C,O,P,S",,"Devil's Sight,Magic Resistance,Reckless",1726
Winter Eladrin,fey,2,19,165,0,0,0,0,30,11,16,16,18,17,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"C,P,S",O,Magic Resistance,2043
Wood Woad,plant,2,18,75,0,30,0,0,30,18,12,16,10,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,O,,"Regeneration,Tree Stride",2651
Xvart,monstrosity,1,13,7,0,0,0,0,30,8,14,10,8,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,,-666
Xvart Warlock of Raxivort,monstrosity,1,12,22,0,0,0,0,30,8,14,12,8,11,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"I,S",O,,-172
Yagnoloth,fiend,3,17,147,0,0,0,0,40,19,14,21,16,15,18,0,6,0,7,6,8,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,"L,N,O",O,Magic Resistance,2824
Yeenoghu,fiend,4,20,333,0,0,0,0,50,29,16,23,15,24,15,0,10,15,0,14,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,"A,O",O,"Legendary Resistances,Magic Resistance",4537
Yeth Hound,fey,3,14,51,0,0,40,0,40,18,17,16,5,12,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"P,Y",,,2310
Young Kruthik,monstrosity,1,16,9,10,30,0,0,30,13,16,13,4,10,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,Pack Tactics,-77
Yuan-ti Anathema,monstrosity,4,16,189,0,40,0,40,40,23,13,19,19,17,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,"A,B,I,P,S",F,Magic Resistance,3084
Yuan-ti Broodguard,monstrosity,2,14,45,0,0,0,0,30,15,14,14,6,11,4,4,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,Reckless,1224
Yuan-ti Mind Whisperer,monstrosity,2,14,71,0,0,0,0,30,16,14,13,14,14,16,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"I,Y",F,"Devil's Sight,Magic Resistance",1464
Yuan-ti Nightmare Speaker,monstrosity,2,14,71,0,0,0,0,30,16,14,13,14,12,16,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,"B,N,Y",F,"Devil's Sight,Magic Resistance",1645
Yuan-ti Pit Master,monstrosity,2,14,88,0,0,0,0,30,16,14,13,14,12,16,0,0,0,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,"I,P",F,"Devil's Sight,Magic Resistance",-578
Zaratan,elemental,5,21,307,0,0,0,40,40,30,10,30,2,21,18,0,0,0,0,12,11,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"B,O,T",,"Legendary Resistances,Siege Monster",4320
Zuggtmoy,fiend,3,18,304,0,0,0,0,30,22,15,18,20,19,24,0,9,11,0,11,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,I,O,"Legendary Resistances,Magic Resistance",2942
Fey Spirit,fey,1,0,1,0,0,0,0,40,13,16,14,14,11,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"O,P",,,658
Homunculus Servant,construct,0,13,1,0,0,30,0,20,4,15,12,10,10,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,,,-1555
Steel Defender,construct,2,15,1,0,0,0,0,40,14,12,14,4,10,6,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,,,-1903
Abyssal Chicken,fiend,0,13,10,0,0,30,0,30,6,14,13,4,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,,-174
Amrik Vanthampur,humanoid,2,17,66,0,0,0,0,30,12,18,12,14,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P,,,1585
Arkhan the Cruel,humanoid,2,23,221,0,0,0,0,40,20,12,18,10,10,18,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"C,N,P,S",I,,3973
Bel,fiend,3,19,364,0,0,60,0,30,28,14,26,25,19,26,0,10,16,0,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,"B,F,S",I,"Legendary Resistances,Magic Resistance,Magic Weapons",5373
Black Gauntlet of Bane,humanoid,2,16,51,0,0,0,0,30,18,11,18,12,15,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,"B,N,R",CC,,2136
Bone Whelk,monstrosity,3,12,27,0,15,0,0,15,10,5,11,6,9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N,P",,Spider Climb,-321
Crokek'toeck,fiend,5,15,297,0,0,0,60,60,28,10,24,6,10,13,0,0,12,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,"Amphibious,Magic Resistance,Magic Weapons",3786
Death's Head of Bhaal,humanoid,2,15,76,0,0,0,0,50,20,20,20,14,13,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,P,,Magic Resistance,1145
Duke Thalamra Vanthampur,humanoid,2,10,78,0,0,0,0,30,17,10,15,13,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,F,O",,Devil's Sight,1164
Fiendish Flesh Golem,construct,3,12,210,0,0,30,0,30,20,9,20,7,10,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,B,,"Damage Absorption,Immutable Form,Magic Resistance,Magic Weapons",2731
Fist of Bane,humanoid,2,18,22,0,0,0,0,30,16,11,13,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B,P",,,545
Gideon Lightward,undead,2,11,136,0,0,0,0,30,18,13,18,10,18,13,0,4,7,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,N",,Regeneration,2388
Hellwasp,fiend,3,19,52,0,0,60,0,10,18,15,12,10,10,7,0,5,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"F,P",,Magic Weapons,2070
Hollyphant,celestial,1,18,36,0,0,120,0,20,10,11,12,16,19,16,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"P,R,T",I,Magic Weapons,2151
Iron Consul,humanoid,2,16,45,0,0,0,0,30,17,11,16,12,15,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P,,,405
Kostchtchie,fiend,3,16,243,0,0,0,0,40,30,12,27,18,22,19,0,9,16,0,14,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"B,C,P",I,"Legendary Resistances,Magic Resistance",4834
Krull,humanoid,2,17,117,0,0,0,0,30,20,14,15,12,20,12,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,"B,N,P",CC,Hold Breath,2720
Mahadi the Rakshasa,fiend,2,17,195,0,0,0,0,40,14,18,18,14,18,20,0,0,0,0,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,S,I,Magic Weapons,3000
Master of Souls,humanoid,2,12,45,0,0,0,0,30,10,14,17,19,14,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"B,F,I,N",CW,,2109
Mortlock Vanthampur,humanoid,2,12,90,0,0,0,0,30,18,14,17,10,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,,1715
